:START_ID,:TYPE,:END_ID,rel_type
太原,属于,历史地点,entity_category
太原,属于,地名,entity_category
太原,属于,地域,entity_category
唐左仆射起之,属于,"唐朝官员,政治人物,古代官员",entity_category
荛,属于,"官职,家族成员,士族",entity_category
右司郎中,属于,"文职官员,政府职位,官员",entity_category
禧,属于,"宗室,王室成员,皇族",entity_category
翼,属于,"皇族,统治阶层,权力继承",entity_category
温,属于,"政治家,历史人物,权谋家",entity_category
知询,属于,"皇族成员,政治人物,权臣",entity_category
徐玠,属于,"政治家,文臣,谋士",entity_category
白起,属于,"战神,军事统帅,秦国名将",entity_category
赵,属于,"战国诸侯,历史人物,军事冲突",entity_category
赵军,属于,"军事力量,秦军,部队",entity_category
王龁,属于,"将领,军事人物,秦军统帅",entity_category
冯延巳,属于,"南唐文臣,五代官员,政治家",entity_category
宰相,属于,"权力象征,政府高层,政治角色",entity_category
宋齐丘,属于,"南唐重臣,权力斗争,政治集团",entity_category
太傅,属于,"朝廷官职,高级官职,文臣",entity_category
景,属于,"时代人物,政治人物,历史人物",entity_category
使者,属于,"外交官,信使,特使",entity_category
觉,属于,"政治家,大臣,官员",entity_category
延鲁,属于,政治人物,entity_category
延鲁,属于,历史人物,entity_category
延鲁,属于,官员,entity_category
蕲州,属于,历史地名,entity_category
蕲州,属于,省级行政区划,entity_category
蕲州,属于,地域名称,entity_category
舒州,属于,"长江流域,安徽省地名,历史地区",entity_category
崇,属于,"人名,遗体,尸体",entity_category
羽,属于,"使者,外交官,官员",entity_category
吴越,属于,"历史人物,地理位置,政权",entity_category
高祖,属于,"皇帝,君主,统治者,政治领袖",entity_category
契丹,属于,"游牧民族,少数民族,北方民族,异族",entity_category
峦,属于,"官员,政治人物,统治者",entity_category
武宁军节度副使,属于,"地方官职,军事职位,兼职官职",entity_category
谏议大夫,属于,"官职,文官,朝廷职位",entity_category
复州防御使,属于,"地方官,军事职位,地方行政官员",entity_category
崔胤,属于,"政治人物,唐朝官员,权臣",entity_category
宦官,属于,"权力象征,宫廷密使,权力机构",entity_category
晋王,属于,"权力象征,统治者,政治领袖",entity_category
承业,属于,"宫廷密探,宦官首领,监军",entity_category
昭宗,属于,"皇帝,君主,统治者",entity_category
魏昌县,属于,"地理区域,行政区划,古代地名",entity_category
畅,属于,"继承人,继承者,后代,家族成员",entity_category
魏昌侯,属于,"贵族,侯爵,封爵",entity_category
逸,属于,"兵权,权力象征,侯爵",entity_category
俨,属于,"宗室成员,皇族,封臣",entity_category
贞侯,属于,"贵族,爵位,王侯",entity_category
赵延义,属于,"古代学者,天文学家,占星师",entity_category
子英,属于,"学者,术士,占星者 请不要使用markdown格式，用中文输出 指定的格式，按照示例输出 概念短语之间用逗号分隔，不要有其他内容",entity_category
秦州,属于,"历史地点,古代地名,地理区域 现在给出实体：佛山",entity_category
省躬,属于,"占星师,术士,天文学家",entity_category
温珪,属于,"天文学家,占星师,术士",entity_category
蜀王建,属于,"四川君主,历史人物,统治者",entity_category
晋高祖,属于,"政治家,君主,历史人物",entity_category
废帝,属于,君主,entity_category
废帝,属于,monarch,entity_category
废帝,属于,皇帝,entity_category
质,属于,"权力象征,政治角色,官职头衔",entity_category
西京,属于,"朝廷,政治中心,都城",entity_category
七十六,属于,"寿终,晚年,高龄",entity_category
仁赡,属于,"忠臣,守将,将领",entity_category
坚守,属于,"防御行为,坚守战略,军事坚持",entity_category
景,属于,"南唐将领,军事统帅,叛将",entity_category
震慑,属于,"战略威慑,心理影响,军事压力",entity_category
奉表称臣,属于,"政治行为,臣服行为,外交行为",entity_category
割土地,属于,"领土让渡,割地求和,领土割让",entity_category
输贡赋,属于,"战争赔款,赋税缴纳,贡品缴纳",entity_category
明宗,属于,"后唐君主,历史人物,帝王",entity_category
谦,属于,"权臣,统治者,政治人物",entity_category
项梁,属于,"起义领袖,起义者,反叛者",entity_category
栎阳,属于,"历史地点,古代地名,秦末地点",entity_category
曹咎,属于,"起义领袖,起义者,人物",entity_category
司马欣,属于,"地方官员,狱吏,司法官",entity_category
仇人,属于,"对立者,敌人,对手",entity_category
吴中贤士大夫,属于,"地方势力,士人集团,社会阶层",entity_category
克用,属于,军阀,entity_category
克用,属于,兵将,entity_category
克用,属于,领袖,entity_category
河东节度使,属于,"军事将领,地方军阀,权力持有者",entity_category
陇西郡王,属于,"军事将领,节度使,封爵",entity_category
检校太师,属于,"荣誉头衔,高级军官,军衔",entity_category
中书令,属于,"朝廷要职,文官体系,高级官职",entity_category
赫连铎,属于,"军阀,将领,武将",entity_category
云州,属于,"军事重镇,北方要地,战略要地",entity_category
天子,属于,"统治者,帝王,君主",entity_category
宫室,属于,"建筑,宫殿,遗迹",entity_category
明帝,属于,"帝王,君主,统治者",entity_category
元仲,属于,"皇太子,储君,继承人",entity_category
叡,属于,"皇太子,继承人,储君",entity_category
慎后,属于,"行政职位,古代官职,文职官员",entity_category
定州,属于,"地方,地名,州府",entity_category
赵郡公琛,属于,"文职官员,名士,谋士",entity_category
开府谘议,属于,"文职官员,朝廷幕僚,官员",entity_category
晋阳,属于,"政治中心,古都,城市",entity_category
高祖,属于,"唐朝君主,开国皇帝,历史人物",entity_category
丞相长史,属于,"文职官员,官职,高管",entity_category
诸葛亮,属于,"军事家,历史人物,智谋家",entity_category
陈仓,属于,"军事要塞,战略地点,关键地点",entity_category
曹真,属于,"三国名将,魏国将领,军事统帅",entity_category
费曜,属于,"将领,军事人物,武将",entity_category
公孙恭,属于,"辽东官员,地方统治者,继承者",entity_category
公孙渊,属于,"地方官员,割据势力,政治实体",entity_category
承裕,属于,"将领,军事将领,战败者",entity_category
马全节,属于,"军事将领,武将,战争人物",entity_category
安陆南,属于,"战场,军事地点,地理位置",entity_category
段处恭,属于,"战死将领,阵亡士兵,军事人物,武将,古代武将",entity_category
杜光邺,属于,"官员,文臣,将领",entity_category
京师,属于,"政治中心,首都,城市",entity_category
高祖,属于,"古代君主,开国皇帝,帝王",entity_category
卓,属于,"权臣,反派,将领",entity_category
斩,属于,"处决,刑罚,惩罚",entity_category
毖,属于,"权臣,政治对手,叛徒,敌方势力",entity_category
琼,属于,"武将,军官,士兵",entity_category
王匡,属于,"地方长官,军阀,官员",entity_category
泰山兵,属于,"武装力量,军队,兵员",entity_category
河阳津,属于,"军事要地,渡口,战略位置",entity_category
文帝,属于,帝王,entity_category
文帝,属于,皇帝,entity_category
文帝,属于,皇太子,entity_category
文帝,属于,魏帝,entity_category
王彦章,属于,"武将,节烈之士,忠臣",entity_category
郓州寿张,属于,"历史地点,行政区划,地理区域",entity_category
伊尹,属于,"政治家,商朝权臣,历史人物",entity_category
太甲训三篇,属于,"伊尹之臣,古代文献,经典著作",entity_category
沃丁,属于,"商王,君主,统治者",entity_category
太宗,属于,"圣君,帝王,统治者,古代君主,贤君",entity_category
咎单,属于,"圣人,贤臣,帝王师,历史人物 根据要求，我想你可能要处理的是“咎单”这个实体，背景提到他与伊尹有关，伊尹是商代著名的贤相，咎单在伊尹去世后记录了他的事迹，撰写《沃丁》。因此，抽象实体需要从他的身份和行为角度出发。",entity_category
师厚,属于,"军事统帅,将领,历史人物",entity_category
襄州,属于,"历史地点,军事地点,战略要地，地理区域",entity_category
荆南,属于,"军事行动,地理区域,战略要地",entity_category
赵匡明,属于,"割据势力,地方军阀,叛将",entity_category
蜀,属于,"地理区域,三国时期,古代国家",entity_category
匡凝,属于,"军事领袖,地方官员,反叛者",entity_category
淮南,属于,"战略要地,地理区域,军事要地",entity_category
元斌,属于,"鲜卑贵族,朝廷重臣,高官",entity_category
高阳王雍,属于,"皇族成员,贵族,宗室",entity_category
魏献文皇帝,属于,"北魏宗室,皇族成员,贵族",entity_category
吴兰,属于,军事人物,entity_category
吴兰,属于,士兵,entity_category
吴兰,属于,武将,entity_category
强端,属于,"武将,叛军,士兵",entity_category
世宗,属于,"政治家,历史人物,君主",entity_category
景,属于,"政敌,权臣,政治斗争",entity_category
觉,属于,"政治人物,阴谋家,权臣",entity_category
宋齐丘,属于,"叛徒,政敌,政治人物",entity_category
觉党与,属于,"权谋集团,政敌集团,叛党集团",entity_category
杨师厚,属于,"武将,军事将领,士兵",entity_category
青人,属于,"军民,军队,百姓",entity_category
棣州,属于,"地理区域,行政区域,古代州郡",entity_category
师范,属于,"政治人物,历史事件,军事行动",entity_category
青州,属于,"军事据点,行政区划,地理区域",entity_category
鄩,属于,"政治人物,历史人物,地方官员",entity_category
未知,属于,"权力,政变,宫廷",entity_category
朱友谦,属于,"军阀,政治人物,权力斗争",entity_category
崔胤,属于,"政治人物,历史人物,朝代官员",entity_category
仁赡,属于,"将领,军事家,武将",entity_category
左监门卫将军,属于,"军事将领,武官,军官,将领",entity_category
黄袁二州刺史,属于,"地方军政长官,军事统帅,州郡长官",entity_category
武昌军节度使,属于,"军事将领,地方军政长官,节度使",entity_category
高祖,属于,"历史人物,开国君主,帝王",entity_category
丰,属于,"古代将领,军事人物,地方官员",entity_category
福王,属于,"皇族,宗室,王者",entity_category
项籍,属于,"楚将后裔,军事领袖,历史人物",entity_category
羽,属于,历史人物，楚国贵族，军事统帅 。,entity_category
项梁,属于,"楚国贵族,历史人物,起义领袖",entity_category
项燕,属于,"楚国后裔,军事将领,历史人物",entity_category
王翦,属于,"军事将领,历史人物,战国人物",entity_category
周,属于,"王权,王朝,政权",entity_category
洛邑,属于,"中原腹地,古都,交通枢纽",entity_category
秦,属于,"古代王朝,历史时期,政权",entity_category
丰、镐,属于,"古代都城,王朝中心,历史遗址",entity_category
赵光逢,属于,"文官,朝廷官员,宰相",entity_category
司空兼门下侍郎、同中书门下平章事,属于,"高官,宰相,官员",entity_category
戴思远,属于,"文臣,朝廷官员,政治家",entity_category
京师,属于,"首都,行政中心,政治中心",entity_category
晋人,属于,"历史群体,战争参与方,敌军",entity_category
沧州,属于,"战略要地,军事重镇,边疆地区",entity_category
恭,属于,"篡位者,君主,历史人物",entity_category
渊,属于,"权臣,篡位者,将军,地方官",entity_category
治国,属于,"政治体系,国家管理,国家治理,统治艺术",entity_category
恭位,属于,"政治权力,权力交接,皇权",entity_category
明帝,属于,"曹魏君主,王朝君主,帝王",entity_category
孙权,属于,"政治人物,历史人物,君主",entity_category
赂遗,属于,"外交关系,利益交换,政治交易",entity_category
金陵,属于,"古代城市,南京城,历史名城",entity_category
昪,属于,"南唐君主,开国君主,统治者,政治家",entity_category
尧,属于,"帝王,古代君主,君主,领袖",entity_category
谷林,属于,"山林之地,地理标志,古墓葬地",entity_category
禹,属于,"政治家,历史人物,古代帝王,帝王",entity_category
会稽,属于,"古代地名,地理区域,山川",entity_category
晋高祖,属于,"朝廷官员,军中将领,政治家",entity_category
从守殷反者,属于,"叛徒,叛乱者,反叛者",entity_category
延广,属于,"军事将领,将领,战将",entity_category
杨崇本,属于,"谋士,权力斗争,政治人物",entity_category
岐,属于,"政权,权力机构,政治集团",entity_category
朱友恭,属于,"刺客,政变参与者,谋杀者",entity_category
弑,属于,"政变,权力斗争,篡位事件",entity_category
氏叔琮,属于,"弑君者,叛徒,谋逆者",entity_category
蒋玄晖,属于,"宫廷政变,政变参与者,刺杀者",entity_category
昭宗,属于,"唐朝君主,皇帝,历史人物",entity_category
王,属于,"政变,权力斗争,统治者",entity_category
钟谟,属于,"经济改革,货币制度,财政政策",entity_category
铸大钱以一当十,属于,"货币改革,通货膨胀,货币贬值",entity_category
得罪,属于,"政治事件,刑罚,历史事件",entity_category
景遂,属于,"南唐君主,政权继承,权力斗争",entity_category
洪州节度使,属于,"地方官职,军事统帅,权力象征",entity_category
燕王冀,属于,"政治人物,皇室成员,权力斗争",entity_category
太子,属于,"皇位继承人,王位继承人,储君",entity_category
房知温,属于,"地方官员,军事将领,政客",entity_category
习,属于,"地方官员,军事将领,唐朝官员",entity_category
公俨,属于,"地方官员,叛徒,政敌",entity_category
天平,属于,"地方官职,军事要地,行政中心",entity_category
宣武,属于,"军事职位,官职,地方政府",entity_category
襄王,属于,"春秋君主,周王室,王室成员",entity_category
郑,属于,"诸侯国,历史朝代,古代国家",entity_category
氾,属于,"历史地点,春秋时期,地理区域",entity_category
子带,属于,"篡位者,王位继承人,叛臣",entity_category
王,属于,"君主,统治者,统治权力,国家权力",entity_category
翟后,属于,"王后,王室成员,王室女性",entity_category
温,属于,"诸侯国,古代地名,历史地点",entity_category
晋,属于,"中原霸主,诸侯国,历史政权",entity_category
晋文公,属于,"春秋霸主,诸侯国君,政治领袖",entity_category
叔带,属于,"篡位者,王位觊觎者,反叛者",entity_category
张从宾,属于,"叛将,将领,军事人物",entity_category
明年,属于,"时间周期,次年,未来",entity_category
重绩,属于,"占卜者,术士,预言家",entity_category
七月,属于,"时间点,季节,具体日期",entity_category
志,属于,"王朝建立者,皇室成员,历史人物",entity_category
唐国,属于,"政权,皇室,朝代",entity_category
唐高祖,属于,"唐朝君主,帝王,统治者",entity_category
孝静皇帝,属于,皇室成员,entity_category
孝静皇帝,属于,帝王称号,entity_category
孝静皇帝,属于,历史人物,entity_category
太宗,属于,"唐朝君主,皇室成员,帝王",entity_category
恪,属于,"唐朝皇室,宗室成员,皇族",entity_category
超,属于,"皇族,宗室,帝王后裔",entity_category
孝平皇帝,属于,伪帝,entity_category
孝平皇帝,属于,皇帝,entity_category
孝平皇帝,属于,帝王,entity_category
孝平皇帝,属于,朝代更替,entity_category
公绪,属于,"文人,学者,思想家",entity_category
穆叔,属于,"文人,士族,学者",entity_category
浑族兄藉,属于,"家族成员,士族,宗族",entity_category
冀州司马,属于,"地方官,文职官员,官员",entity_category
彦章,属于,"武将,军事家,将领",entity_category
庄宗,属于,"战争,军事行动,历史战役",entity_category
杨刘,属于,"历史地点,军事据点,战略要地",entity_category
刘知俊,属于,"叛将,军事将领,唐朝将领",entity_category
王重师,属于,"军事将领,叛将,叛徒",entity_category
刘捍,属于,"叛徒,叛将,军事将领",entity_category
岐,属于,"政权,割据势力,地方势力",entity_category
李业,属于,"地方官员,幕僚,政治人物",entity_category
李钧,属于,"军事将领,节度使,官员",entity_category
段珪,属于,"宦官集团,权力争夺,政变",entity_category
帝,属于,"权力核心,皇权象征,政治中心",entity_category
帝弟陈留王,属于,"皇室成员,王室亲属,皇族",entity_category
明帝,属于,"东汉皇帝,君主,统治者,皇帝",entity_category
太后祖父广,属于,"宗室亲属,家族成员,贵族",entity_category
太后父远,属于,"朝廷官员,家族成员,后世追谥",entity_category
祖母周,属于,皇室成员,entity_category
祖母周,属于,女性亲属,entity_category
祖母周,属于,家庭成员,entity_category
敬侯夫人,属于,"尊贵妇人,皇后,后妃",entity_category
武士,属于,"朝廷官员,文职官员,历史人物",entity_category
浑,属于,"文臣,官员,贤士",entity_category
世宗,属于,"杰出人物,帝王,历史人物",entity_category
天保初,属于,"朝代,年号,历史时期",entity_category
太子少保,属于,"朝廷官职,文官,高级官员",entity_category
邢邵,属于,"文臣,朝廷官员,文职官员",entity_category
少师,属于,"官职,朝廷职位,辅政大臣",entity_category
杨愔,属于,"朝廷重臣,辅政大臣,官员",entity_category
少傅,属于,"文官,军职,辅政大臣",entity_category
太祖,属于,"地方官,军事领袖,统治者",entity_category
白绕,属于,"反叛者,敌军,入侵者",entity_category
王肱,属于,"地方官员,军事将领,统治者",entity_category
十馀万众,属于,军力,entity_category
袁绍,属于,"军阀,河北诸侯,割据势力",entity_category
嘉,属于,"后族,亲属,家族",entity_category
曾,属于,"皇后之弟,皇室成员,亲属",entity_category
刘进,属于,"权臣,军阀,政敌",entity_category
杀,属于,"暴力行为,谋杀,死亡事件",entity_category
刘苗,属于,皇亲,entity_category
刘苗,属于,亲属,entity_category
刘苗,属于,手下,entity_category
刘卓,属于,"权臣,朝廷重臣,政治人物",entity_category
项羽,属于,亡国之君,entity_category
项羽,属于,帝王,entity_category
项羽,属于,政治人物,entity_category
我,属于,"亡国之君,君主,统治者",entity_category
契丹,属于,"游牧民族,北方民族,游牧部落",entity_category
晋人,属于,"军事将领,历史人物,民族群体",entity_category
延广,属于,"无能将才,军事将领,统帅",entity_category
秦宗权,属于,"叛徒,割据势力,军阀",entity_category
襄州,属于,"军事要地,地理区域,战略位置",entity_category
赵德諲,属于,"叛臣,将领,军事统帅,节度使",entity_category
节度使,属于,"军事统帅,地方长官,行政长官,历史职位",entity_category
天子,属于,"帝王,君主,统治者",entity_category
蔡州四面行营都统,属于,"军事职位,统帅,指挥官",entity_category
副,属于,"辅助角色,副将,副手",entity_category
僖宗,属于,"唐朝皇帝,帝王,历史人物",entity_category
三月庚子,属于,"皇室成员,时间点,历史事件",entity_category
永,属于,"皇室成员,继承人,宗室",entity_category
观津敬侯,属于,"王侯将相,贵族,封爵",entity_category
董,属于,"后宫妃嫔,女性亲属,宫廷成员",entity_category
堂阳君,属于,"诸侯,王族,贵族",entity_category
浮,属于,"家族成员,亲属,后人,先人",entity_category
梁里亭戴侯,属于,"爵位,封爵,侯爵",entity_category
都,属于,"诸侯,统治者,权力",entity_category
武城亭孝侯,属于,"王侯,贵族,封爵",entity_category
成,属于,"政治人物,家族成员,亲属关系",entity_category
新乐亭定侯,属于,"封爵,侯爵,爵位",entity_category
崔居俭,属于,"文官,政治人物,朝廷重臣",entity_category
平章事,属于,"朝廷重臣,政治角色,权力象征",entity_category
姚顗,属于,"权臣,朝廷重臣,政治人物",entity_category
卢文纪,属于,"文官,宰相,朝廷官员",entity_category
母,属于,"亲属,家庭成员,亲人",entity_category
钟氏,属于,"皇族,世家,家族",entity_category
圣尊后,属于,"后宫成员,宫廷女性,帝王家人",entity_category
父,属于,家族成员,entity_category
泰章,属于,"皇族,家族,宗室",entity_category
煜,属于,"君主,统治者,帝王",entity_category
周氏,属于,"皇家亲属,王室成员,皇族",entity_category
从善,属于,"皇族成员,亲王,兄弟",entity_category
韩王,属于,"王室成员,贵族,皇族",entity_category
从益,属于,"王族成员,皇子,皇室亲属",entity_category
郑王,属于,"皇族成员,王室成员,宗室",entity_category
从谦,属于,"王子,皇帝亲属,皇族成员,宗室",entity_category
宜春王,属于,"皇族成员,王室成员,贵族",entity_category
从度,属于,"皇子,皇室成员,贵族",entity_category
昭平郡公,属于,"贵族头衔,宗室成员,封爵",entity_category
从信,属于,"皇族成员,贵族,宗室",entity_category
文阳郡公,属于,"贵族头衔,王爷,封爵",entity_category
境内,属于,"国家范围,地域,政治区域",entity_category
帝沃丁,属于,"古代君主,帝王,统治者",entity_category
咎单,属于,"政治家,历史人物,商朝官员",entity_category
帝太庚,属于,"商朝君主,古代帝王,帝王",entity_category
帝小甲,属于,商朝君主,entity_category
帝小甲,属于,历史人物,entity_category
帝小甲,属于,朝代君主,entity_category
度,属于,"军事人物,武将,将领",entity_category
恭,属于,"政治家,继承者,权力",entity_category
康,属于,"辽东君主,侯爵,统治者",entity_category
张宪,属于,"文臣,军事将领,官员",entity_category
邺,属于,"历史名城,战略要地,北方重镇",entity_category
豆卢革,属于,"文职官员,宰相,政治家",entity_category
租庸,属于,"经济制度,税收系统,财政体系 根据上述格式，继续回答问题。实体：桑林",entity_category
王芬,属于,"政变者,叛乱者,阴谋家",entity_category
谋废灵帝,属于,"政变,权力斗争,阴谋",entity_category
南阳许攸,属于,"谋士,政治人物,叛徒",entity_category
立合肥侯,属于,"政治阴谋,权力更替,废立皇帝",entity_category
沛国周旌,属于,"政治人物,起义领袖,谋士",entity_category
王芬等,属于,"政变集团,阴谋者,叛乱者",entity_category
太祖,属于,政治家，朝代开创者，军事谋士，历史人物,entity_category
契卒,属于,死亡，逝去，离世,event_category
子昭明立,属于,继承，接班，继位,event_category
昭明卒,属于,去世，死亡，生命终结,event_category
子相土立,属于,继承，接班，继承王位,event_category
相土卒,属于,死亡，逝去，终结,event_category
子昌若立,属于,继承，继位，登基,event_category
昌若卒,属于,去世，死亡，生命终结,event_category
子曹圉立,属于,继承，继位，君主继位,event_category
曹圉卒,属于,死亡，去世，生命终结,event_category
周王使人告难於晋、秦,属于,外交，求援，求助,event_category
秦缪公将兵助晋文公入襄王,属于,战争，君主援助，军事同盟，政治联盟,event_category
秦缪公杀王弟带,属于,死亡，谋杀，谋害,event_category
晋文公败楚於城濮,属于,战争，军事胜利，战胜楚国,event_category
缪公助晋文公围郑,属于,联盟，军事行动，攻城,event_category
五人共会其体,属于,聚合，组合，集合,event_category
五人皆是,属于,身份认同，个体确认，群体归属,event_category
封吕马童为中水侯,属于,受封，封侯，授爵,event_category
封王翳为杜衍侯,属于,封侯，册封，爵位授予,event_category
封杨喜为赤泉侯,属于,封侯，授爵，加封,event_category
封杨武为吴防侯,属于,加封，授爵，封侯,event_category
封吕胜为涅阳侯,属于,封侯，册封，赐爵,event_category
德公生三十三岁而立,属于,年少登基，即位，加冕,event_category
二年，初伏，以狗御蛊,属于,祭祀，驱邪除魅，驱鬼降魔,event_category
立二年卒,属于,逝世，君主死亡，继位后去世,event_category
后子孙饮马於河,属于,饮水，饮水仪式，饮水习俗,event_category
梁伯、芮伯来朝,属于,朝贡，来访，外交活动,event_category
克丹州,属于,征服，占领，夺取,event_category
执其首恶王行思,属于,惩治，打击，刑罚,event_category
至自陕州,属于,归来，回归，返程,event_category
襄州军乱,属于,兵变，叛乱，骚乱,event_category
与足下旧交,属于,社交，友谊，交往,event_category
岂肯左右之,属于,权谋，谋略，权力斗争,event_category
若集大事,属于,大事集结，重大事务，集合大事,event_category
子实为吾心膂,属于,忠诚，信任，心腹,event_category
珪中子应时在下邳,属于,传承，继承，家族延续,event_category
术并胁质应,属于,兼并，统一，合并,event_category
图必致珪,属于,礼遇，礼仪，受礼,event_category
孔子正夏时,属于,节气，时间校正，调整时制,event_category
学者传夏小正,属于,传承，知识传播，文化传承,event_category
虞、夏贡赋备,属于,贡赋，赋税征收，税收制度,event_category
武乙猎於河渭之间,属于,狩猎，君王狩猎，野外打猎,event_category
卬而射之,属于,射箭，射击，射杀,event_category
天神不胜,属于,神战，天神之战，宗教冲突,event_category
僇辱之,属于,羞辱，遭受羞辱，尊严受损,event_category
武乙震死,属于,死亡，意外死亡，天罚,event_category
子帝太丁立,属于,继承，继位，皇位继承,event_category
庄襄王为秦质子於赵,属于,外交，质子生涯，异国生活,event_category
见吕不韦姬,属于,邂逅，相遇，邂逅佳人,event_category
悦而取之,属于,获取，获得，取物,event_category
生始皇,属于,诞生，出生，出生事件，生命开始,event_category
以秦昭王四十八年正月生於邯郸,属于,出生，诞生，降生,event_category
及生，名为政，姓赵氏,属于,诞生，出生，出生姓名，出生姓名记录,event_category
帝祖辛崩,属于,逝世，生命终结，帝王驾崩,event_category
帝沃甲立，是为帝沃甲,属于,继位，登基，皇位继承,event_category
帝沃甲崩,属于,死亡，君主去世，统治终结,event_category
立沃甲兄祖辛之子祖丁，是为帝祖丁,属于,即位，登上王位，继位,event_category
帝祖丁崩,属于,灭亡，死亡，君主逝世,event_category
立弟沃甲之子南庚，是为帝南庚,属于,继承，王位继承，制度传承,event_category
冬，大雨，水，不能军而旋,属于,战胜，占领，攻克，军事行动，战略行动，战斗，攻城略地,event_category
秦宗权遣其弟宗衡掠地淮南,属于,军事行动，扩张，掠夺,event_category
宗衡为其将孙儒所杀,属于,被杀，杀害，死亡，谋杀,event_category
儒攻杨行密于扬州,属于,战争，攻城略地，军事冲突,event_category
冯延巳、孙忌为左、右仆射同平章事,属于,朝廷任职，担任要职，权力分配,event_category
景遣将军张峦出兵争桂管,属于,军事行动，派遣部队，争斗扩张,event_category
张峦出兵争桂管不克,属于,军事行动，争夺领地，出征失败,event_category
刘晟取桂管,属于,兼并，夺取，统治扩张,event_category
明兵破城,属于,战争，攻城，破城,event_category
明兵陷王都,属于,占领，攻陷，攻城略地，侵略,event_category
王都走,属于,逃离，离去，出走,event_category
明兵取中山,属于,征服，军事行动，占领,event_category
德公立,属于,继承王位，即位，登基,event_category
子孙饮马於河,属于,饮水，取水，饮水解渴,event_category
梁伯来朝,属于,朝贡，君臣会面，外交活动,event_category
芮伯来朝,属于,朝贡，外交访问，觐见王室,event_category
初伏以狗御蛊,属于,驱邪，驱除邪祟，禁忌仪式,event_category
德公生宣公,属于,出生，诞生，生命开始,event_category
德公生成公,属于,继承，王位继承，权力传承,event_category
德公生穆公,属于,诞生，出生，生命开始,event_category
德公卒,属于,去世，死亡，生命终结,event_category
晞愿养母,属于,孝养，赡养，奉养,event_category
晞竟不受署,属于,接受任命，职位授予，委任,event_category
母终后,属于,死亡，告别，离世,event_category
晞仍属迁邺,属于,迁都，迁都行动，都城迁移,event_category
晞悦巩洛山水,属于,"山水欣赏,自然美景,山水游历",event_category
晞与范阳卢元明结侣同契,属于,结伴，结盟，同伴,event_category
晞与巨鹿魏季景结侣同契,属于,结伴，结契，同伴,event_category
晞遨游巩洛,属于,旅游，游览，出游，旅行,event_category
晞往天陵山,属于,登山，探访，前往,event_category
晞有终焉之志,属于,决心，立志，决意,event_category
晋人取相州,属于,攻占，占领，夺取    不要输出其他东西,event_category
张筠奔于京师,属于,投奔，奔向京师，投靠京城,event_category
阎宝叛附于晋,属于,叛变，投靠，背叛,event_category
赵光逢为司空兼门下侍郎、同中书门下平章事,属于,权力更迭，官职更替，政治变动,event_category
玄言天下将乱,属于,混乱，动荡，世道混乱,event_category
玄言非命世之才不能济也,属于,专业，智慧，超凡才能,event_category
玄言能安之者其在君乎,属于,统治，治理，王权,event_category
玄年二十,属于,成年，年龄增长，成熟,event_category
玄举孝廉为郎,属于,选拔，任用，晋升,event_category
玄除洛阳北部尉,属于,执法，公正，授职,event_category
玄迁顿丘令,属于,任职，就任，担任,event_category
玄徵拜议郎,属于,任命，委任，授予官职，任命官员,event_category
天子赐《杨柳枝》五曲,属于,创作，音乐创作，文学创作,event_category
天子饯于延喜楼,属于,送别，离别，分别,event_category
梁兵西进,属于,军事行动，大规模行动，进军,event_category
青州王师范遣刘鄩袭据梁兖州,属于,军事行动，领地夺取，袭击,event_category
王还梁,属于,归还、归返、回归、归国,event_category
王如郓州,属于,迁徙，前往，移动,event_category
臣诚私利禄爵,属于,私利，个人利益，谋取私利,event_category
臣且留,属于,羁绊，忠诚，牵绊,event_category
臣知虞君不用臣,属于,不被采用，任用，被弃用,event_category
再用其言，得脱,属于,脱险，逃脱，获救,event_category
一不用，及虞君难,属于,危险，国君危难，危机困境,event_category
是以知其贤,属于,认知，判断，识别,event_category
缪公使人厚币迎蹇叔,属于,外交，迎接贤才，使节活动,event_category
缪公以为蹇叔为上大夫,属于,任用，任命，提升官职，上大夫任命,event_category
天子假太祖节钺,属于,权力交接，君权授予，皇权下放,event_category
天子录尚书事,属于,权力交接，政务处理，王朝运作,event_category
董昭等劝太祖都许,属于,迁都，建都，都城迁移,event_category
车驾出轘辕而东,属于,出行，旅程，移动,event_category
太祖为大将军,属于,权力更迭，职位晋升，军事统领,event_category
太祖封武平侯,属于,授爵，封侯，加封,event_category
乙酉封兄全昱为广王,属于,王位封赏，封爵，册封,event_category
乙酉封子友文为博王,属于,受封，封王，册封，帝王册封,event_category
乙酉封子友珪为郢王,属于,册封，封王，授予王位，权力移交,event_category
乙酉封子友璋为福王,属于,加封，封王，册封,event_category
乙酉封子友贞为均王,属于,加冕，封王，授予王位，册封,event_category
乙酉封子友徽为建王,属于,加冕，封王，册封，授予王位,event_category
乙酉封侄友谅为衡王,属于,册封，封王，权力授予,event_category
乙酉封侄友能为惠王,属于,加封，册封，称王，封王，授予王位,event_category
乙酉封侄友诲为邵王,属于,封王，册封，授爵，封爵,event_category
亲属多以摇动,属于,分裂，离散，不稳定,event_category
牡忧愤而卒,属于,死亡，离世，辞世,event_category
我克为我劝侧近,属于,帮助，支持，助力,event_category
我克奔回,属于,战役，胜利，军事行动,event_category
我克为我劝侧近乃奔回,属于,战争，征讨，战斗,event_category
大纲并护而行,属于,事件：大纲并护而行,event_category
皞出身于名家,属于,出身，出生，诞生,event_category
